Date,Close
10/19/2018 ,32.34
10/22/2018 ,32.89
10/23/2018 ,32.54
10/24/2018 ,32.22
10/25/2018 ,33.09
10/26/2018 ,32.37
10/29/2018 ,33.98
10/30/2018 ,35.72
10/31/2018 ,34.29
11/1/2018 ,34.59
11/2/2018 ,35.54
11/5/2018 ,36.75
11/6/2018 ,37.03
11/7/2018 ,37.19
11/8/2018 ,37.79
11/9/2018 ,37.78
11/12/2018 ,37.05
11/13/2018 ,35.79
11/14/2018 ,33.22
11/15/2018 ,32.27
11/16/2018 ,33.3
11/19/2018 ,33.08
11/20/2018 ,31.95
11/21/2018 ,32.59
11/23/2018 13:00:00,32.01
11/26/2018 ,32.56
11/27/2018 ,33.89
11/28/2018 ,34.42
11/29/2018 ,33.74
11/30/2018 ,34.22
12/3/2018 ,34.35
12/4/2018 ,32.42
12/6/2018 ,32.37
12/7/2018 ,31.69
12/10/2018 ,31.89
12/11/2018 ,31.84
12/12/2018 ,32.22
12/13/2018 ,30.8
12/14/2018 ,30.61
12/17/2018 ,30.28
12/18/2018 ,31.05
12/19/2018 ,30.41
12/20/2018 ,29.12
12/21/2018 ,28.2
12/24/2018 13:00:00,28.15
12/26/2018 ,30.13
12/27/2018 ,30.04
12/28/2018 ,30.02
12/31/2018 ,29.78
1/2/2019 ,30.76
1/3/2019 ,29.76
1/4/2019 ,29.38
1/7/2019 ,29.91
1/8/2019 ,30.83
1/9/2019 ,31.72
1/10/2019 ,26.11
1/11/2019 ,25.42
1/14/2019 ,25.08
1/15/2019 ,24.98
1/16/2019 ,24.48
1/17/2019 ,24.75
1/18/2019 ,25.79
1/22/2019 ,24.9
1/23/2019 ,24.7
1/24/2019 ,24.51
1/25/2019 ,25.51
1/28/2019 ,25.72
1/29/2019 ,25.72
1/30/2019 ,25.72
1/31/2019 ,26.3
2/1/2019 ,25.73
2/4/2019 ,25.87
2/5/2019 ,25.96
2/6/2019 ,25.37
2/7/2019 ,25.66
2/8/2019 ,25.14
2/11/2019 ,25.01
2/12/2019 ,24.79
2/13/2019 ,25.24
2/14/2019 ,25.14
2/15/2019 ,24.88
2/19/2019 ,25.33
2/20/2019 ,25.02
2/21/2019 ,24.45
2/22/2019 ,24.06
2/25/2019 ,24.36
2/26/2019 ,24.72
2/27/2019 ,25.32
