Date,Close
8/27/2015 ,179.41
8/28/2015 ,181.38
8/31/2015 ,177.04
9/1/2015 ,171.38
9/2/2015 ,174.58
9/3/2015 ,178.18
9/4/2015 ,174.8
9/8/2015 ,179.43
9/9/2015 ,177.39
9/10/2015 ,177.98
9/11/2015 ,179.24
9/14/2015 ,177.13
9/15/2015 ,179.61
9/16/2015 ,179.94
9/17/2015 ,181.01
9/18/2015 ,176.66
9/21/2015 ,178.56
9/22/2015 ,175.88
9/23/2015 ,174.93
9/24/2015 ,171.77
9/25/2015 ,171.24
9/28/2015 ,166.26
9/29/2015 ,164.53
9/30/2015 ,173.06
10/1/2015 ,170.07
10/2/2015 ,175.24
10/5/2015 ,179.73
10/6/2015 ,181.81
10/7/2015 ,185.72
10/8/2015 ,188.63
10/9/2015 ,187.69
10/12/2015 ,187.57
10/13/2015 ,184.54
10/14/2015 ,182.52
10/15/2015 ,185.5
10/16/2015 ,184.81
10/19/2015 ,185.85
10/20/2015 ,183.12
10/21/2015 ,182.45
10/22/2015 ,186.71
10/23/2015 ,190.87
10/26/2015 ,190.6
10/27/2015 ,191.18
10/28/2015 ,192.27
10/29/2015 ,202.68
10/30/2015 ,203.07
11/2/2015 ,203.71
11/3/2015 ,201.22
11/4/2015 ,203.52
11/5/2015 ,204.5
11/6/2015 ,204.09
11/9/2015 ,203.56
11/10/2015 ,204.34
11/11/2015 ,204.67
11/12/2015 ,204.17
11/13/2015 ,199.82
11/16/2015 ,201.61
11/17/2015 ,202.49
11/18/2015 ,207.89
11/19/2015 ,205
11/20/2015 ,204.55
11/23/2015 ,205.27
11/24/2015 ,209.54
11/25/2015 ,208.94
11/27/2015 ,210
11/30/2015 ,209.24
12/1/2015 ,209.42
12/2/2015 ,208.24
12/3/2015 ,204.76
12/4/2015 ,209.05
12/7/2015 ,206.81
12/8/2015 ,206.55
12/9/2015 ,206.3
12/10/2015 ,207.58
12/11/2015 ,202.55
12/14/2015 ,203.59
12/15/2015 ,202.75
12/16/2015 ,207.98
12/17/2015 ,205.82
12/18/2015 ,203.67
12/21/2015 ,204.37
12/22/2015 ,201.74
12/23/2015 ,202.62
12/24/2015 ,207.73
12/28/2015 ,209.57
12/29/2015 ,210.42
12/30/2015 ,207.44
12/31/2015 ,206.69
1/4/2016 ,197.54
1/5/2016 ,199.73
1/6/2016 ,194.87
1/7/2016 ,184.29
1/8/2016 ,182.12
1/11/2016 ,180.12
1/12/2016 ,185.27
1/13/2016 ,180.23
1/14/2016 ,183.49
1/15/2016 ,178.2
1/19/2016 ,177.52
1/20/2016 ,174.22
1/21/2016 ,176.18
1/22/2016 ,178.34
1/25/2016 ,170.97
1/26/2016 ,170.69
1/27/2016 ,170.1
1/28/2016 ,170.4
1/29/2016 ,175.37
2/1/2016 ,177.26
2/2/2016 ,169.11
2/3/2016 ,167.1
2/4/2016 ,172.39
2/5/2016 ,163.28
2/8/2016 ,148.9
2/9/2016 ,154.01
2/10/2016 ,157.03
2/11/2016 ,155.41
2/12/2016 ,157.71
2/16/2016 ,162.47
2/17/2016 ,170.09
2/18/2016 ,168.19
2/19/2016 ,171.61
2/22/2016 ,172.3
2/23/2016 ,172.8
2/24/2016 ,172.88
2/25/2016 ,171.16
2/26/2016 ,179.24
2/29/2016 ,177.06
3/1/2016 ,179.2
3/2/2016 ,179.29
3/3/2016 ,181.31
3/4/2016 ,183.25
3/7/2016 ,184.68
3/8/2016 ,177.65
3/9/2016 ,179.31
3/10/2016 ,177.66
3/11/2016 ,182.75
3/14/2016 ,182.49
3/15/2016 ,177.36
3/16/2016 ,184.1
3/17/2016 ,185.83
3/18/2016 ,186.5
3/21/2016 ,189.2
3/22/2016 ,189.76
3/23/2016 ,183.2
3/24/2016 ,183.22
3/28/2016 ,183.96
3/29/2016 ,186.24
3/30/2016 ,186.51
3/31/2016 ,188.17
4/1/2016 ,186.49
4/4/2016 ,184.93
4/5/2016 ,181.31
4/6/2016 ,186.07
4/7/2016 ,180.03
4/8/2016 ,180.08
4/11/2016 ,176.85
4/12/2016 ,177.3
4/13/2016 ,181.5
4/14/2016 ,179.79
4/15/2016 ,181.34
4/18/2016 ,183.18
4/19/2016 ,183.97
4/20/2016 ,183.43
4/21/2016 ,182.86
4/22/2016 ,184.36
4/25/2016 ,183.28
4/26/2016 ,182.99
4/27/2016 ,179.5
4/28/2016 ,194.48
4/29/2016 ,197.31
5/2/2016 ,198.88
5/3/2016 ,195.2
5/4/2016 ,194.81
5/5/2016 ,193.33
5/6/2016 ,195.83
5/9/2016 ,197.08
5/10/2016 ,202.77
5/11/2016 ,197.72
5/12/2016 ,200.41
5/13/2016 ,197.61
5/16/2016 ,197.69
5/17/2016 ,195.33
5/18/2016 ,197.22
5/19/2016 ,195.98
5/20/2016 ,197.64
5/23/2016 ,198.72
5/24/2016 ,201.36
5/25/2016 ,202.47
5/26/2016 ,204
5/27/2016 ,206.5
5/31/2016 ,206.59
6/1/2016 ,209.16
6/2/2016 ,209.3
6/3/2016 ,207.67
6/6/2016 ,209.51
6/7/2016 ,211.5
6/8/2016 ,212.66
6/9/2016 ,214.57
6/10/2016 ,209.11
6/13/2016 ,208.91
6/14/2016 ,210.7
6/15/2016 ,209.55
6/16/2016 ,210.23
6/17/2016 ,206.58
6/20/2016 ,210.09
6/21/2016 ,209.84
6/22/2016 ,209.7
6/23/2016 ,217.44
6/24/2016 ,212.8
6/27/2016 ,202.38
6/28/2016 ,204.98
6/29/2016 ,212.24
6/30/2016 ,218.66
7/1/2016 ,218.47
7/5/2016 ,216.04
7/6/2016 ,215.83
7/7/2016 ,216.99
7/8/2016 ,221.54
7/11/2016 ,221.81
7/12/2016 ,222.11
7/13/2016 ,221.08
7/14/2016 ,220.42
7/15/2016 ,218.65
7/18/2016 ,219.77
7/19/2016 ,219.51
7/20/2016 ,219.93
7/21/2016 ,218.07
7/22/2016 ,222.19
7/25/2016 ,221.07
7/26/2016 ,224.1
7/27/2016 ,222.71
7/28/2016 ,207.2
7/29/2016 ,207.9
8/1/2016 ,205.4
8/2/2016 ,204.82
8/3/2016 ,206.01
8/4/2016 ,205.33
8/5/2016 ,205.68
8/8/2016 ,207.06
8/9/2016 ,207.47
8/10/2016 ,208.06
8/11/2016 ,207.97
8/12/2016 ,207.84
8/15/2016 ,209.05
8/16/2016 ,208.78
8/17/2016 ,205.46
8/18/2016 ,207.72
8/19/2016 ,208.23
8/22/2016 ,207.61
8/23/2016 ,208.6
8/24/2016 ,206.51
8/25/2016 ,206.72
8/26/2016 ,207.95
8/29/2016 ,207.31
8/30/2016 ,205.02
8/31/2016 ,207.25
9/1/2016 ,210.08
9/2/2016 ,213.05
9/6/2016 ,214.45
9/7/2016 ,216.1
9/8/2016 ,216.53
9/9/2016 ,205.69
9/12/2016 ,211
9/13/2016 ,206.81
9/14/2016 ,207.09
9/15/2016 ,211.88
9/16/2016 ,210.39
9/19/2016 ,211.01
9/20/2016 ,211.21
9/21/2016 ,215.6
9/22/2016 ,218.64
9/23/2016 ,218
9/26/2016 ,215.17
9/27/2016 ,219.8
9/28/2016 ,222.31
9/29/2016 ,216.12
9/30/2016 ,216.53
10/3/2016 ,215.49
10/4/2016 ,214.28
10/5/2016 ,215.75
10/6/2016 ,214.15
10/7/2016 ,211.57
10/10/2016 ,212.68
10/11/2016 ,208.95
10/12/2016 ,208.75
10/13/2016 ,207.03
10/14/2016 ,208.57
10/17/2016 ,207.89
10/18/2016 ,209.75
10/19/2016 ,210.68
10/20/2016 ,208.58
10/21/2016 ,209.71
10/24/2016 ,212.31
10/25/2016 ,211.67
10/26/2016 ,209.02
10/27/2016 ,192.24
10/28/2016 ,190.74
10/31/2016 ,187.12
11/1/2016 ,184.65
11/2/2016 ,183.04
11/3/2016 ,182.97
11/4/2016 ,183.5
11/7/2016 ,184.91
11/8/2016 ,184.25
11/9/2016 ,186.77
11/10/2016 ,183.66
11/11/2016 ,186.15
11/14/2016 ,193.46
11/15/2016 ,195.29
11/16/2016 ,197.22
11/17/2016 ,198.99
11/18/2016 ,194.78
11/21/2016 ,197.28
11/22/2016 ,197.86
11/23/2016 ,201.22
11/25/2016 ,203.39
11/28/2016 ,198.38
11/29/2016 ,195.01
11/30/2016 ,191.11
12/1/2016 ,180.29
12/2/2016 ,183.24
12/5/2016 ,184.25
12/6/2016 ,187.2
12/7/2016 ,188.68
12/8/2016 ,191.11
12/9/2016 ,191.92
12/12/2016 ,192.01
12/13/2016 ,194.67
12/14/2016 ,193.02
12/15/2016 ,192.55
12/16/2016 ,190.53
12/19/2016 ,189.63
12/20/2016 ,192.82
12/21/2016 ,190.7
12/22/2016 ,189.96
12/23/2016 ,190.79
12/27/2016 ,191.23
12/28/2016 ,190.63
12/29/2016 ,187.94
12/30/2016 ,188.49
1/3/2017 ,186.15
1/4/2017 ,190.8
1/5/2017 ,191.47
1/6/2017 ,191.77
1/9/2017 ,192.43
1/10/2017 ,194.2
1/11/2017 ,198.19
1/12/2017 ,197.7
1/13/2017 ,201.11
1/17/2017 ,199.11
1/18/2017 ,199.43
1/19/2017 ,198.89
1/20/2017 ,200.52
1/23/2017 ,200.25
1/24/2017 ,203
1/25/2017 ,204.37
1/26/2017 ,203.36
1/27/2017 ,202.64
1/30/2017 ,202.04
1/31/2017 ,202.1
2/1/2017 ,203.29
2/2/2017 ,201.43
2/3/2017 ,203.64
2/6/2017 ,203.64
2/7/2017 ,204.4
2/8/2017 ,203.49
2/9/2017 ,203.81
2/10/2017 ,204.16
2/13/2017 ,205.64
2/14/2017 ,205.31
2/15/2017 ,207.22
2/16/2017 ,208.53
2/17/2017 ,209.69
2/21/2017 ,211.37
2/22/2017 ,210.02
2/23/2017 ,201.67
2/24/2017 ,201.34
2/27/2017 ,203.99
2/28/2017 ,203.18
3/1/2017 ,206.8
3/2/2017 ,204.91
3/3/2017 ,206.13
3/6/2017 ,205.78
3/7/2017 ,204.92
3/8/2017 ,206.04
3/9/2017 ,207.19
3/10/2017 ,205.18
3/13/2017 ,205.62
3/14/2017 ,205.04
3/15/2017 ,204.99
3/16/2017 ,206.77
3/17/2017 ,205.09
3/20/2017 ,207.03
3/21/2017 ,205.24
3/22/2017 ,204.53
3/23/2017 ,206.24
3/24/2017 ,207.74
3/27/2017 ,208.63
3/28/2017 ,206.93
3/29/2017 ,209.15
3/30/2017 ,206.73
3/31/2017 ,207.22
4/3/2017 ,207.42
4/4/2017 ,205.99
4/5/2017 ,205.77
4/6/2017 ,206.43
4/7/2017 ,206.64
4/10/2017 ,207.01
4/11/2017 ,205.4
4/12/2017 ,204.62
4/13/2017 ,204.52
4/17/2017 ,207.2
4/18/2017 ,209.37
4/19/2017 ,212.32
4/20/2017 ,215.56
4/21/2017 ,215.32
4/24/2017 ,217.13
4/25/2017 ,216.12
4/26/2017 ,219.36
4/27/2017 ,236.71
4/28/2017 ,240.89
5/1/2017 ,242.54
5/2/2017 ,244.77
5/3/2017 ,246.31
5/4/2017 ,248.59
5/5/2017 ,252.8
5/8/2017 ,251.82
5/9/2017 ,252.25
5/10/2017 ,252.45
5/11/2017 ,252.88
5/12/2017 ,252.13
5/15/2017 ,255.63
5/16/2017 ,255.62
5/17/2017 ,250.81
5/18/2017 ,251.75
5/19/2017 ,253.75
5/22/2017 ,258.36
5/23/2017 ,256
5/24/2017 ,258
5/25/2017 ,259.52
5/26/2017 ,258.96
5/30/2017 ,259.41
5/31/2017 ,261.57
6/1/2017 ,262.16
6/2/2017 ,262.23
6/5/2017 ,261.44
6/6/2017 ,258.3
6/7/2017 ,259.73
6/8/2017 ,262.96
6/9/2017 ,252.55
6/12/2017 ,248.61
6/13/2017 ,249.98
6/14/2017 ,253.03
6/15/2017 ,251.34
6/16/2017 ,256.31
6/19/2017 ,260.47
6/20/2017 ,261.04
6/21/2017 ,258.69
6/22/2017 ,261.44
6/23/2017 ,266.93
6/26/2017 ,263.94
6/27/2017 ,262.78
6/28/2017 ,265.43
6/29/2017 ,259.8
6/30/2017 ,263.6
7/3/2017 ,263.6
7/5/2017 ,266.81
7/6/2017 ,266.03
7/7/2017 ,270.8
7/10/2017 ,273.88
7/11/2017 ,275.45
7/12/2017 ,273.54
7/13/2017 ,273
7/14/2017 ,271.62
7/17/2017 ,270.67
7/18/2017 ,272.99
7/19/2017 ,278.78
7/20/2017 ,277.86
7/21/2017 ,277
7/24/2017 ,278.82
7/25/2017 ,281.97
7/26/2017 ,281.32
7/27/2017 ,274.45
7/28/2017 ,274.21
7/31/2017 ,275.55
8/1/2017 ,275.25
8/2/2017 ,273.57
8/3/2017 ,275.03
8/4/2017 ,274.73
8/7/2017 ,278.21
8/8/2017 ,279.54
8/9/2017 ,281.18
8/10/2017 ,279.17
8/11/2017 ,279.88
8/14/2017 ,284.65
8/15/2017 ,282
8/16/2017 ,283.3
8/17/2017 ,280.87
8/18/2017 ,278.96
8/21/2017 ,278.33
8/22/2017 ,283.05
8/23/2017 ,284
8/24/2017 ,284.14
8/25/2017 ,283.55
8/28/2017 ,281.37
8/29/2017 ,282.46
8/30/2017 ,284.37
8/31/2017 ,286.62
9/1/2017 ,287.02
9/5/2017 ,282.19
9/6/2017 ,281.47
9/7/2017 ,282.31
9/8/2017 ,280.4
9/11/2017 ,281.56
9/12/2017 ,282.12
9/13/2017 ,275.26
9/14/2017 ,274.61
9/15/2017 ,277.8
9/18/2017 ,276.63
9/19/2017 ,280.6
9/20/2017 ,282.1
9/21/2017 ,280.23
9/22/2017 ,280.82
9/25/2017 ,279.2
9/26/2017 ,266.75
9/27/2017 ,267.05
9/28/2017 ,266.1
9/29/2017 ,268.25
10/2/2017 ,271.69
10/3/2017 ,271.63
10/4/2017 ,271.79
10/5/2017 ,274.39
10/6/2017 ,276.91
10/9/2017 ,276.78
10/10/2017 ,279.29
10/11/2017 ,289.2
10/12/2017 ,287.24
10/13/2017 ,287.02
10/16/2017 ,286.22
10/17/2017 ,283.72
10/18/2017 ,283.75
10/19/2017 ,280.48
10/20/2017 ,282.56
10/23/2017 ,283.7
10/24/2017 ,280.74
10/25/2017 ,278.41
10/26/2017 ,289.25
10/27/2017 ,299.38
10/30/2017 ,294.5
10/31/2017 ,295.75
11/1/2017 ,295.13
11/2/2017 ,293.62
11/3/2017 ,295.78
11/6/2017 ,299.88
11/7/2017 ,299.36
11/8/2017 ,300.7
11/9/2017 ,299.29
11/10/2017 ,296.68
11/13/2017 ,296.43
11/14/2017 ,299.05
11/15/2017 ,297.31
11/16/2017 ,303.53
11/17/2017 ,304.74
11/20/2017 ,306.63
11/21/2017 ,307.97
11/22/2017 ,308.8
11/24/2017 13:00:00,310.19
11/27/2017 ,309.49
11/28/2017 ,307.42
11/29/2017 ,301.86
11/30/2017 ,304.97
12/1/2017 ,302.01
12/4/2017 ,295.77
12/5/2017 ,292.59
12/6/2017 ,293.21
12/7/2017 ,291.82
12/8/2017 ,292.34
12/11/2017 ,290.5
12/12/2017 ,287.83
12/13/2017 ,291.16
12/14/2017 ,287.8
12/15/2017 ,294.86
12/18/2017 ,297.25
12/19/2017 ,298.86
12/20/2017 ,296.92
12/21/2017 ,298.58
12/22/2017 ,299.79
12/26/2017 ,294.86
12/27/2017 ,294.07
12/28/2017 ,295.6
12/29/2017 ,296.95
1/2/2018 ,296.79
1/3/2018 ,307.5
1/4/2018 ,309.11
1/5/2018 ,311.39
1/8/2018 ,313.97
1/9/2018 ,314.66
1/10/2018 ,314.44
1/11/2018 ,317.31
1/12/2018 ,322.02
1/16/2018 ,319.06
1/17/2018 ,321.96
1/18/2018 ,336.4
1/19/2018 ,341.2
1/22/2018 ,341.95
1/23/2018 ,350.22
1/24/2018 ,352.8
1/25/2018 ,349.54
1/26/2018 ,351.76
1/29/2018 ,350.71
1/30/2018 ,347.19
1/31/2018 ,346.11
2/1/2018 ,350.02
2/2/2018 ,343.4
2/5/2018 ,338.33
2/6/2018 ,335.19
2/7/2018 ,337.47
2/8/2018 ,329.06
2/9/2018 ,327.99
2/12/2018 ,334.06
2/13/2018 ,343.01
2/14/2018 ,345.63
2/15/2018 ,347.99
2/16/2018 ,350.14
2/20/2018 ,351.84
2/21/2018 ,352.11
2/22/2018 ,351.58
2/23/2018 ,354.91
2/26/2018 ,353.4
2/27/2018 ,344
2/28/2018 ,342.13
3/1/2018 ,344.5
3/2/2018 ,348.28
3/5/2018 ,357.08
3/6/2018 ,357.1
3/7/2018 ,356.06
3/8/2018 ,356.54
3/9/2018 ,361.22
3/12/2018 ,359.39
3/13/2018 ,363.1
3/14/2018 ,364.42
3/15/2018 ,363.59
3/16/2018 ,367.8
3/19/2018 ,366.02
3/20/2018 ,375.8
3/21/2018 ,373.73
3/22/2018 ,357.88
3/23/2018 ,361.42
3/26/2018 ,366.83
3/27/2018 ,359.99
3/28/2018 ,356.03
3/29/2018 ,362.68
4/2/2018 ,351.13
4/3/2018 ,353.3
4/4/2018 ,359.05
4/5/2018 ,355.29
4/6/2018 ,351.28
4/9/2018 ,356.86
4/10/2018 ,360.22
4/11/2018 ,359.31
4/12/2018 ,367.73
4/13/2018 ,364.06
4/16/2018 ,367.47
4/17/2018 ,376.76
4/18/2018 ,377.73
4/19/2018 ,377.55
4/20/2018 ,376.93
4/23/2018 ,368.86
4/24/2018 ,385.01
4/25/2018 ,370.16
4/26/2018 ,370.62
4/27/2018 ,369.12
4/30/2018 ,366.66
5/1/2018 ,368.98
5/2/2018 ,368.3
5/3/2018 ,373.27
5/4/2018 ,377.87
5/7/2018 ,386.01
5/8/2018 ,386.53
5/9/2018 ,390.28
5/10/2018 ,393.45
5/11/2018 ,392.13
5/14/2018 ,391.23
5/15/2018 ,388
5/16/2018 ,381.08
5/17/2018 ,375.87
5/18/2018 ,381.45
5/21/2018 ,384.71
5/22/2018 ,377.5
5/23/2018 ,380.83
5/24/2018 ,382.24
5/25/2018 ,380.84
5/29/2018 ,377.94
5/30/2018 ,380.86
5/31/2018 ,381.22
6/1/2018 ,385.44
6/4/2018 ,391.04
6/5/2018 ,396.41
6/6/2018 ,401.3
6/7/2018 ,399.31
6/8/2018 ,401.85
6/11/2018 ,405.25
6/12/2018 ,410.95
6/13/2018 ,406.35
6/14/2018 ,409.7
6/15/2018 ,413.97
6/18/2018 ,416.87
6/19/2018 ,414.57
6/20/2018 ,417.25
6/21/2018 ,415.09
6/22/2018 ,412.09
6/25/2018 ,399.49
6/26/2018 ,407.59
6/27/2018 ,411.69
6/28/2018 ,415.34
6/29/2018 ,412.63
7/2/2018 ,415.68
7/3/2018 13:00:00,408.53
7/5/2018 ,413.55
7/6/2018 ,422.4
7/9/2018 ,428.86
7/10/2018 ,419.5
7/11/2018 ,420.41
7/12/2018 ,426.2
7/13/2018 ,424.48
7/16/2018 ,427.81
7/17/2018 ,426.32
7/18/2018 ,424.68
7/19/2018 ,423.34
7/20/2018 ,425
7/23/2018 ,430.75
7/24/2018 ,424.09
7/25/2018 ,437.68
7/26/2018 ,432
7/27/2018 ,421.8
7/30/2018 ,414.56
7/31/2018 ,415.85
8/1/2018 ,418.59
8/2/2018 ,426.47
8/3/2018 ,423.02
8/6/2018 ,422.16
8/7/2018 ,420
8/8/2018 ,421.56
8/9/2018 ,422.85
8/10/2018 ,428.61
8/13/2018 ,428.64
8/14/2018 ,430.96
8/15/2018 ,428.81
8/16/2018 ,429.66
8/17/2018 ,430.44
8/20/2018 ,432.28
8/21/2018 ,429.89
8/22/2018 ,430.82
8/23/2018 ,434.49
8/24/2018 ,434.47
8/27/2018 ,438.8
8/28/2018 ,438.39
8/29/2018 ,442.13
8/30/2018 ,441.05
8/31/2018 ,442.16
9/4/2018 ,446.72
9/5/2018 ,442.51
9/6/2018 ,437.21
9/7/2018 ,434.07
9/10/2018 ,435.98
9/11/2018 ,443.84
9/12/2018 ,434.92
9/13/2018 ,438.49
9/14/2018 ,435
9/17/2018 ,423.5
9/18/2018 ,425
9/19/2018 ,415.19
9/20/2018 ,420.15
9/21/2018 ,419.65
9/24/2018 ,417.52
9/25/2018 ,418.46
9/26/2018 ,419.7
9/27/2018 ,417.71
9/28/2018 ,420.84
10/1/2018 ,414.35
10/2/2018 ,405
10/3/2018 ,408.9
10/4/2018 ,400.11
10/5/2018 ,394.92
10/8/2018 ,385.11
10/9/2018 ,383.77
10/10/2018 ,373.24
10/11/2018 ,375
10/12/2018 ,388.3
10/15/2018 ,380.59
10/16/2018 ,397.29
10/17/2018 ,392.92
10/18/2018 ,388.53
10/19/2018 ,383.49
10/22/2018 ,385.31
10/23/2018 ,382.71
10/24/2018 ,359.3
10/25/2018 ,358.36
10/26/2018 ,355.28
10/29/2018 ,348.96
10/30/2018 ,347.83
10/31/2018 ,361.42
11/1/2018 ,363.83
11/2/2018 ,362.83
11/5/2018 ,360.06
11/6/2018 ,357.82
11/7/2018 ,367.92
11/8/2018 ,367.66
11/9/2018 ,365.01
11/12/2018 ,357.04
11/13/2018 ,355.7
11/14/2018 ,346.13
11/15/2018 ,356.09
11/16/2018 ,362.79
11/19/2018 ,350.09
11/20/2018 ,361.22
11/21/2018 ,359
11/23/2018 13:00:00,356.78
11/26/2018 ,372.97
11/27/2018 ,359.73
11/28/2018 ,375.05
11/29/2018 ,370.43
11/30/2018 ,369.39
12/3/2018 ,380.87
12/4/2018 ,365.82
12/6/2018 ,375.44
12/7/2018 ,366.85
12/10/2018 ,363.07
12/11/2018 ,362.17
12/12/2018 ,371.28
12/13/2018 ,365.03
12/14/2018 ,357.48
12/17/2018 ,345
12/18/2018 ,336.81
12/19/2018 ,336.57
12/20/2018 ,328.05
12/21/2018 ,320.39
12/24/2018 13:00:00,320.47
12/26/2018 ,337
12/27/2018 ,338.14
12/28/2018 ,337.19
12/31/2018 ,337.34
1/2/2019 ,334.72
1/3/2019 ,327.28
1/4/2019 ,338.61
1/7/2019 ,341.86
1/8/2019 ,344.93
1/9/2019 ,353.36
1/10/2019 ,359.62
1/11/2019 ,359.27
1/14/2019 ,358.47
1/15/2019 ,362.33
1/16/2019 ,367.28
1/17/2019 ,371.65
1/18/2019 ,380.1
1/22/2019 ,376.93
1/23/2019 ,371.49
1/24/2019 ,375.12
1/25/2019 ,384.01
1/28/2019 ,382.43
1/29/2019 ,379.94
1/30/2019 ,384.01
1/31/2019 ,390.74
2/1/2019 ,393.56
2/4/2019 ,398.48
2/5/2019 ,400.69
2/6/2019 ,396.06
2/7/2019 ,398.15
2/8/2019 ,403.52
2/11/2019 ,397.22
2/12/2019 ,405.27
2/13/2019 ,406.95
2/14/2019 ,407.78
2/15/2019 ,411.03
2/19/2019 ,409.78
2/20/2019 ,409.6
2/21/2019 ,404.38
2/22/2019 ,411.82
2/25/2019 ,411.26
2/26/2019 ,406.53
2/27/2019 ,454.33
2/28/2019 ,457.53
3/1/2019 ,476.88
3/4/2019 ,466.02
3/5/2019 ,463.9
3/6/2019 ,458.6
3/7/2019 ,456.94
3/8/2019 ,459.98
3/11/2019 ,465.48
3/12/2019 ,465.52
3/13/2019 ,468.65
3/14/2019 ,465.67
3/15/2019 ,469.13
3/18/2019 ,468.13
3/19/2019 ,466.97
3/20/2019 ,464.92
3/21/2019 ,473.69
3/22/2019 ,465.08
3/25/2019 ,466.04
3/26/2019 ,463.94
3/27/2019 ,459.7
3/28/2019 ,461.94
3/29/2019 ,466.42
4/1/2019 ,479.48
4/2/2019 ,478.74
4/3/2019 ,483.78
4/4/2019 ,477.68
4/5/2019 ,483.98
4/8/2019 ,480
4/9/2019 ,475.36
4/10/2019 ,478.67
4/11/2019 ,481.58
4/12/2019 ,487.38
4/15/2019 ,488.99
4/16/2019 ,484.02
4/17/2019 ,480.6
4/18/2019 ,481.72
4/22/2019 ,487.1
4/23/2019 ,495.08
4/24/2019 ,474.37
4/25/2019 ,486.1
4/26/2019 ,488.13
4/29/2019 ,489.3
4/30/2019 ,496.25
